z,n,t/s,A
,,157894.7368,100.8526338
,,210526.3158,100.3311952
,,263157.8947,100.2749571
,,315789.4737,99.94551683
,,368421.0526,100.1105652
,,421052.6316,100.7647214
,,473684.2105,99.95577412
,,526315.7895,99.95014784
,,578947.3684,98.36661915
,,631578.9474,97.91598324
,,684210.5263,99.98486571
,,736842.1053,101.0385848
,,789473.6842,101.0944163
,,842105.2632,101.0658881
,,894736.8421,100.4959646
,,947368.4211,99.74320161
,,1000000,102.2290645
28,37,0,100.1791987
,,1431,89.04140132
,,2862,79.69000523
,,4293,70.84536522
,,5724,64.90648204
,,7155,58.35692433
,,8586,51.44184677
,,10017,47.06902433
,,11448,41.67252027
,,12879,37.13681992
,,14310,32.34380782
,,15741,29.22763501
,,17172,25.58540629
,,18603,24.23930905
,,20034,22.59006416
,,21465,21.70731437
,,22896,17.47021046
,,24327,13.63103562
,,25758,13.92022382
,,27189,14.04189113
28,38,0,101.8432671
,,31035.78947,88.62150357
,,62071.57895,80.33883504
,,93107.36842,71.20663958
,,124143.1579,64.51047414
,,155178.9474,57.85497084
,,186214.7368,51.54758435
,,217250.5263,46.30518344
,,248286.3158,40.38463652
,,279322.1053,35.87069984
,,310357.8947,33.00948961
,,341393.6842,29.89268987
,,372429.4737,26.88874379
,,403465.2632,24.15538858
,,434501.0526,21.13399109
,,465536.8421,21.69251764
,,496572.6316,16.64139425
,,527608.4211,13.55561591
,,558644.2105,14.54113634
,,589680,12.2915478
28,39,0,100.4510298
,,3.315789474,89.06675488
,,6.631578947,81.00577599
,,9.947368421,72.64396163
,,13.26315789,64.20105225
,,16.57894737,58.56486271
,,19.89473684,52.12680848
,,23.21052632,44.60858893
,,26.52631579,42.62683706
,,29.84210526,36.88738872
,,33.15789474,34.00625019
,,36.47368421,28.76064914
,,39.78947368,26.95108016
,,43.10526316,22.60843174
,,46.42105263,21.53800469
,,49.73684211,20.22780642
,,53.05263158,18.20489541
,,56.36842105,14.91892634
,,59.68421053,13.21720711
,,63,13.091781
28,40,0,99.79849573
,,4.578947368,87.79263103
,,9.157894737,81.26387568
,,13.73684211,71.54263377
,,18.31578947,65.62889667
,,22.89473684,57.41117154
,,27.47368421,53.19402786
,,32.05263158,45.03040192
,,36.63157895,42.45895207
,,41.21052632,36.23044029
,,45.78947368,33.49912429
,,50.36842105,29.25322782
,,54.94736842,27.37192164
,,59.52631579,23.26364145
,,64.10526316,22.69518799
,,68.68421053,17.24792927
,,73.26315789,17.53714822
,,77.84210526,15.51480409
,,82.42105263,14.5021581
,,87,11.53865074
28,41,0,100.8397184
,,1.8,87.29373927
,,3.6,80.74090105
,,5.4,72.28188307
,,7.2,65.1895774
,,9,57.62738223
,,10.8,51.09706528
,,12.6,45.57902601
,,14.4,40.73268754
,,16.2,36.57481733
,,18,34.40936142
,,19.8,31.8787037
,,21.6,27.78032444
,,23.4,24.49183786
,,25.2,23.02923456
,,27,20.99447024
,,28.8,15.26755735
,,30.6,18.81314336
,,32.4,14.12814287
,,34.2,11.34489727
28,42,0,99.03352081
,,0.947368421,89.99622245
,,1.894736842,82.88245642
,,2.842105263,70.3121738
,,3.789473684,63.60080759
,,4.736842105,57.2590602
,,5.684210526,53.47725857
,,6.631578947,46.08242015
,,7.578947368,41.93783323
,,8.526315789,37.53430999
,,9.473684211,33.7309626
,,10.42105263,28.87145044
,,11.36842105,25.70357005
,,12.31578947,25.83323117
,,13.26315789,21.87535873
,,14.21052632,18.89745306
,,15.15789474,18.08644916
,,16.10526316,16.42750467
,,17.05263158,13.59035075
,,18,12.66176686
28,43,0,100.0128848
,,0.404210526,90.1732938
,,0.808421053,80.19040588
,,1.212631579,70.57557744
,,1.616842105,65.31207003
,,2.021052632,57.34369807
,,2.425263158,54.6498754
,,2.829473684,45.12482882
,,3.233684211,43.04900637
,,3.637894737,36.06551821
,,4.042105263,34.72940027
,,4.446315789,29.06656903
,,4.850526316,27.47165923
,,5.254736842,25.02176475
,,5.658947368,20.35613785
,,6.063157895,19.35819976
,,6.467368421,16.85606588
,,6.871578947,15.75665951
,,7.275789474,12.09431675
,,7.68,13.23969279
28,44,0,98.65787271
,,0.247894737,90.06263699
,,0.495789474,80.86226879
,,0.743684211,72.14382227
,,0.991578947,64.2734394
,,1.239473684,57.00536353
,,1.487368421,51.80083849
,,1.735263158,46.84246917
,,1.983157895,41.19252083
,,2.231052632,37.97643921
,,2.478947368,33.17841101
,,2.726842105,32.09949086
,,2.974736842,26.13550768
,,3.222631579,23.82966345
,,3.470526316,21.46501822
,,3.718421053,18.56684623
,,3.966315789,18.52559291
,,4.214210526,15.74083955
,,4.462105263,14.27904403
,,4.71,12.65682098
28,45,0,97.92295867
,,0.132631579,90.5162785
,,0.265263158,80.79683355
,,0.397894737,74.12259894
,,0.530526316,65.7592338
,,0.663157895,57.83667886
,,0.795789474,53.70104598
,,0.928421053,47.17840628
,,1.061052632,41.62792525
,,1.193684211,37.92827005
,,1.326315789,33.06851263
,,1.458947368,30.72885798
,,1.591578947,27.35909925
,,1.724210526,23.6205969
,,1.856842105,22.33299949
,,1.989473684,20.15128035
,,2.122105263,17.2093048
,,2.254736842,15.05392079
,,2.387368421,13.18084065
,,2.52,13.4287849
28,46,0,100.5720822
,,0.080163158,90.89248077
,,0.160326316,82.7833368
,,0.240489474,72.14652105
,,0.320652632,64.17905699
,,0.400815789,59.26132942
,,0.480978947,50.71058189
,,0.561142105,45.93989156
,,0.641305263,41.9394785
,,0.721468421,35.29732923
,,0.801631579,33.56966458
,,0.881794737,30.88494864
,,0.961957895,24.53772719
,,1.042121053,24.28856583
,,1.122284211,22.48599819
,,1.202447368,19.21353323
,,1.282610526,15.71645847
,,1.362773684,16.64732484
,,1.442936842,13.96572406
,,1.5231,15.04203142
28,47,0,100.9150202
,,0.054315789,90.01583668
,,0.108631579,81.17341712
,,0.162947368,72.89073211
,,0.217263158,62.50088342
,,0.271578947,56.60290389
,,0.325894737,52.56885414
,,0.380210526,46.94543465
,,0.434526316,41.49537592
,,0.488842105,37.40140998
,,0.543157895,33.49770984
,,0.597473684,28.89444403
,,0.651789474,25.84484395
,,0.706105263,24.8343146
,,0.760421053,20.66618721
,,0.814736842,19.67350283
,,0.869052632,18.23125583
,,0.923368421,15.48021476
,,0.977684211,14.66415835
,,1.032,12.62839945
28,48,0,99.66327088
,,0.037578947,90.85646335
,,0.075157895,79.57160247
,,0.112736842,71.59914612
,,0.150315789,65.56904865
,,0.187894737,57.73903791
,,0.225473684,51.08355892
,,0.263052632,47.47390368
,,0.300631579,40.67758714
,,0.338210526,36.34033894
,,0.375789474,33.21614093
,,0.413368421,29.90170345
,,0.450947368,27.89271021
,,0.488526316,26.10638676
,,0.526105263,21.53016134
,,0.563684211,19.80199195
,,0.601263158,18.29738767
,,0.638842105,17.14900882
,,0.676421053,14.37055832
,,0.714,11.21897788
28,49,0,98.62010373
,,0.025089474,89.36693735
,,0.050178947,80.36196047
,,0.075268421,73.68240085
,,0.100357895,64.18469351
,,0.125447368,57.11935436
,,0.150536842,52.80416287
,,0.175626316,45.5129317
,,0.200715789,40.79770621
,,0.225805263,36.65015017
,,0.250894737,34.22608342
,,0.275984211,29.30832627
,,0.301073684,26.65890077
,,0.326163158,23.30299027
,,0.351252632,20.31384462
,,0.376342105,19.97792177
,,0.401431579,18.36542951
,,0.426521053,17.96227011
,,0.451610526,14.3359874
,,0.4767,13.64427853
28,50,0,98.70927492
,,0.017368421,88.50617921
,,0.034736842,77.56378229
,,0.052105263,71.86992204
,,0.069473684,64.47019922
,,0.086842105,59.82007911
,,0.104210526,52.86587241
,,0.121578947,45.52672066
,,0.138947368,41.76945236
,,0.156315789,38.38989769
,,0.173684211,34.30133239
,,0.191052632,30.67965809
,,0.208421053,27.99214917
,,0.225789474,26.75306018
,,0.243157895,19.71245625
,,0.260526316,18.96586485
,,0.277894737,17.59519034
,,0.295263158,14.24421554
,,0.312631579,14.79772305
,,0.33,12.04904473
28,51,0,99.53733861
,,0.006789474,90.73275575
,,0.013578947,78.81190021
,,0.020368421,72.89436337
,,0.027157895,63.67056347
,,0.033947368,57.60215709
,,0.040736842,51.47866052
,,0.047526316,47.13549944
,,0.054315789,41.0198619
,,0.061105263,37.81210058
,,0.067894737,34.60901519
,,0.074684211,30.77180936
,,0.081473684,26.52680265
,,0.088263158,25.34930367
,,0.095052632,22.18279805
,,0.101842105,20.92877412
,,0.108631579,16.10209741
,,0.115421053,15.25890253
,,0.122210526,14.65501114
,,0.129,10.49116294
28,52,0,99.19408878
,,0.003789474,90.15540676
,,0.007578947,81.75733533
,,0.011368421,72.93896269
,,0.015157895,64.45033317
,,0.018947368,58.25811452
,,0.022736842,53.76479315
,,0.026526316,45.13878018
,,0.030315789,41.80162025
,,0.034105263,38.12944299
,,0.037894737,32.63576365
,,0.041684211,29.3086865
,,0.045473684,26.94949512
,,0.049263158,23.50404014
,,0.053052632,23.04582485
,,0.056842105,20.52650262
,,0.060631579,18.04101217
,,0.064421053,16.08429986
,,0.068210526,12.49195007
,,0.072,12.69969145
29,24,0,101.1542515
,,2.05E-08,90.89606091
,,4.11E-08,80.28868033
,,6.16E-08,70.69009638
,,8.21E-08,63.80288069
,,1.03E-07,57.86307166
,,1.23E-07,53.24979115
,,1.44E-07,46.14777094
,,1.64E-07,42.10842683
,,1.85E-07,38.42068085
,,2.05E-07,33.83694566
,,2.26E-07,30.11064759
,,2.46E-07,27.12585839
,,2.67E-07,24.61300761
,,2.87E-07,21.66372809
,,3.08E-07,21.64092187
,,3.28E-07,16.35884573
,,3.49E-07,14.52971097
,,3.69E-07,14.75665181
,,3.90E-07,11.90082638
29,25,0,99.52957849
,,1.18E-08,90.04673049
,,2.37E-08,82.30598578
,,3.55E-08,72.50994654
,,4.74E-08,64.55445401
,,5.92E-08,57.93809153
,,7.11E-08,52.0260394
,,8.29E-08,46.91412447
,,9.47E-08,41.40777393
,,1.07E-07,36.6472131
,,1.18E-07,34.71556005
,,1.30E-07,28.58719819
,,1.42E-07,27.12106657
,,1.54E-07,24.0208876
,,1.66E-07,21.18673827
,,1.78E-07,18.59807736
,,1.89E-07,18.60729517
,,2.01E-07,15.64237643
,,2.13E-07,13.96551171
,,2.25E-07,11.37992304
29,26,0,100.7261224
,,0.006315789,89.95470059
,,0.012631579,79.62708376
,,0.018947368,71.35359685
,,0.025263158,63.93468252
,,0.031578947,57.29396789
,,0.037894737,52.55176112
,,0.044210526,44.5889163
,,0.050526316,42.30510542
,,0.056842105,38.27023684
,,0.063157895,31.75922492
,,0.069473684,31.00301509
,,0.075789474,26.97697092
,,0.082105263,24.42929561
,,0.088421053,21.51357264
,,0.094736842,18.41693048
,,0.101052632,17.74710064
,,0.107368421,14.91215832
,,0.113684211,13.90455863
,,0.12,12.85200333
29,27,0,98.41708341
,,0.014684211,88.84323227
,,0.029368421,80.86719346
,,0.044052632,72.22467796
,,0.058736842,63.61407107
,,0.073421053,58.83996
,,0.088105263,51.33705225
,,0.102789474,45.94801151
,,0.117473684,41.89791736
,,0.132157895,37.21615046
,,0.146842105,34.07914002
,,0.161526316,29.66892026
,,0.176210526,26.69557001
,,0.190894737,23.00113082
,,0.205578947,21.32716385
,,0.220263158,20.48896193
,,0.234947368,17.90832523
,,0.249631579,15.53553812
,,0.264315789,13.33656863
,,0.279,11.74433368
29,28,0,100.2841295
,,0.030994737,88.91975071
,,0.061989474,81.55779404
,,0.092984211,72.77871232
,,0.123978947,63.80264902
,,0.154973684,56.7723565
,,0.185968421,50.80057085
,,0.216963158,46.35640769
,,0.247957895,42.48508579
,,0.278952632,37.30283901
,,0.309947368,34.8865256
,,0.340942105,28.77763847
,,0.371936842,27.54556702
,,0.402931579,23.9581418
,,0.433926316,21.9138728
,,0.464921053,20.45854084
,,0.495915789,18.09004368
,,0.526910526,14.87587146
,,0.557905263,13.87322616
,,0.5889,13.16367991
29,29,0,100.4574742
,,0.505894737,91.75706327
,,1.011789474,80.73532978
,,1.517684211,71.25771829
,,2.023578947,64.33950683
,,2.529473684,60.0503305
,,3.035368421,52.04359918
,,3.541263158,45.62982489
,,4.047157895,42.77215543
,,4.553052632,36.3221442
,,5.058947368,32.69730852
,,5.564842105,28.62521158
,,6.070736842,26.45566157
,,6.576631579,24.71188005
,,7.082526316,22.50334246
,,7.588421053,18.84693908
,,8.094315789,15.81920969
,,8.600210526,14.5600639
,,9.106105263,13.59465831
,,9.612,14.59987705
29,30,0,101.1234819
,,12.86842105,88.58175073
,,25.73684211,81.24439241
,,38.60526316,70.91755384
,,51.47368421,63.50801988
,,64.34210526,58.44756192
,,77.21052632,52.11458574
,,90.07894737,45.43128863
,,102.9473684,41.1633502
,,115.8157895,38.19657595
,,128.6842105,35.03186153
,,141.5526316,29.51937931
,,154.4210526,27.08776671
,,167.2894737,24.04768669
,,180.1578947,22.38543433
,,193.0263158,18.44629583
,,205.8947368,17.79213563
,,218.7631579,16.68820385
,,231.6315789,13.89077523
,,244.5,14.1761511
29,31,0,100.0361246
,,224.5263158,87.95174448
,,449.0526316,79.56280443
,,673.5789474,73.20666148
,,898.1052632,64.33627198
,,1122.631579,58.59715274
,,1347.157895,52.77040843
,,1571.684211,45.82754545
,,1796.210526,42.5153823
,,2020.736842,38.16653315
,,2245.263158,33.50555923
,,2469.789474,28.43213148
,,2694.315789,27.89833576
,,2918.842105,23.7476421
,,3143.368421,20.46162418
,,3367.894737,20.20966193
,,3592.421053,16.73032416
,,3816.947368,13.81767309
,,4041.473684,13.495317
,,4266,13.20150224
29,32,0,101.1684586
,,1897.957895,88.55049194
,,3795.915789,80.95129505
,,5693.873684,72.41785901
,,7591.831579,64.773471
,,9489.789474,57.26087117
,,11387.74737,50.75408279
,,13285.70526,46.48968914
,,15183.66316,43.88717205
,,17081.62105,38.2734512
,,18979.57895,33.48933458
,,20877.53684,32.11896895
,,22775.49474,27.63055429
,,24673.45263,24.58954644
,,26571.41053,21.27513202
,,28469.36842,20.54187891
,,30367.32632,17.20105434
,,32265.28421,16.58058368
,,34163.24211,14.45301899
,,36061.2,13.95748936
29,33,0,99.85840784
,,91.61052632,89.75118905
,,183.2210526,80.74494723
,,274.8315789,72.06126777
,,366.4421053,66.54906338
,,458.0526316,57.34557526
,,549.6631579,52.87363441
,,641.2736842,47.94869671
,,732.8842105,40.99425229
,,824.4947368,37.48278832
,,916.1052632,33.48058303
,,1007.715789,30.69941793
,,1099.326316,27.42156963
,,1190.936842,23.8183932
,,1282.547368,21.75244254
,,1374.157895,20.19793841
,,1465.768421,17.77483137
,,1557.378947,16.19071733
,,1648.989474,14.09999192
,,1740.6,11.91677678
29,34,0,100.1946419
,,52631.57895,99.38343076
,,105263.1579,100.4094437
,,157894.7368,99.11730309
,,210526.3158,100.1531724
,,263157.8947,100.6508145
,,315789.4737,100.3744839
,,368421.0526,100.8450584
,,421052.6316,98.89106061
,,473684.2105,100.5820413
,,526315.7895,101.0179881
,,578947.3684,100.4634608
,,631578.9474,100.1352702
,,684210.5263,100.3269494
,,736842.1053,99.11813148
,,789473.6842,101.4569784
,,842105.2632,97.87363359
,,894736.8421,99.6396923
,,947368.4211,100.2487362
,,1000000,100.3796392
29,35,0,99.55888627
,,7219.515789,89.93601249
,,14439.03158,79.73387817
,,21658.54737,71.29578667
,,28878.06316,64.05722633
,,36097.57895,57.3168056
,,43317.09474,51.30027941
,,50536.61053,47.81623762
,,57756.12632,40.31976947
,,64975.64211,37.29233737
,,72195.15789,33.67826522
,,79414.67368,30.29537052
,,86634.18947,26.71275209
,,93853.70526,23.30795706
,,101073.2211,22.48074836
,,108292.7368,19.56202739
,,115512.2526,16.96519015
,,122731.7684,14.95946004
,,129951.2842,13.6167422
,,137170.8,13.20197641
29,36,0,99.22346895
,,52631.57895,100.0079619
,,105263.1579,97.6200599
,,157894.7368,103.0379907
,,210526.3158,100.464793
,,263157.8947,98.30566486
,,315789.4737,100.3194675
,,368421.0526,99.51227741
,,421052.6316,101.0460471
,,473684.2105,99.9405587
,,526315.7895,101.8001372
,,578947.3684,99.58153346
,,631578.9474,100.7008842
,,684210.5263,100.4236917
,,736842.1053,101.4254377
,,789473.6842,100.0280277
,,842105.2632,98.73258246
,,894736.8421,98.68212826
,,947368.4211,101.2823081
,,1000000,99.20740414
29,37,0,99.26696348
,,48.50526316,90.30988819
,,97.01052632,80.98280519
,,145.5157895,73.66198891
,,194.0210526,64.65696826
,,242.5263158,56.89764541
,,291.0315789,51.18754374
,,339.5368421,45.73249496
,,388.0421053,42.07979222
,,436.5473684,38.21115627
,,485.0526316,35.1848325
,,533.5578947,32.82032948
,,582.0631579,27.64465404
,,630.5684211,22.72942239
,,679.0736842,22.52035524
,,727.5789474,18.75269937
,,776.0842105,17.32725291
,,824.5894737,16.2940137
,,873.0947368,13.17327713
,,921.6,14.97790204
29,38,0,102.354805
,,35145.47368,90.1474407
,,70290.94737,79.84688933
,,105436.4211,71.89771822
,,140581.8947,65.77317801
,,175727.3684,57.7547972
,,210872.8421,51.29402891
,,246018.3158,47.91476006
,,281163.7895,40.85896525
,,316309.2632,37.13574722
,,351454.7368,33.08527481
,,386600.2105,29.48069218
,,421745.6842,25.68096842
,,456891.1579,23.66811469
,,492036.6316,21.01770438
,,527182.1053,21.98369845
,,562327.5789,16.63087634
,,597473.0526,15.25207377
,,632618.5263,13.70607865
,,667764,10.88263282
29,39,0,101.3247127
,,4.878947368,90.02266283
,,9.757894737,80.48988053
,,14.63684211,72.83194859
,,19.51578947,64.35851525
,,24.39473684,58.31407246
,,29.27368421,53.06918851
,,34.15263158,47.52974419
,,39.03157895,43.19388492
,,43.91052632,36.08538189
,,48.78947368,33.66028835
,,53.66842105,31.40022523
,,58.54736842,26.06102835
,,63.42631579,22.51949052
,,68.30526316,23.19594436
,,73.18421053,18.54793046
,,78.06315789,15.1563668
,,82.94210526,17.62932306
,,87.82105263,13.31891089
,,92.7,11.18977244
29,40,0,100.3335278
,,27,92.04375079
,,54,81.23909699
,,81,72.05789621
,,108,66.25752747
,,135,56.55253456
,,162,51.44478489
,,189,45.72015848
,,216,41.99842912
,,243,35.02202482
,,270,34.85061257
,,297,30.23180404
,,324,27.99482819
,,351,25.42387238
,,378,21.31752977
,,405,19.53402524
,,432,17.64993317
,,459,15.83723203
,,486,15.44400727
,,513,12.23574063
29,41,0,99.44667184
,,7.026315789,89.22675281
,,14.05263158,80.13013305
,,21.07894737,71.16393679
,,28.10526316,64.45059998
,,35.13157895,56.19973296
,,42.15789474,52.14275579
,,49.18421053,45.85239981
,,56.21052632,42.39887054
,,63.23684211,36.68230149
,,70.26315789,31.79476041
,,77.28947368,30.70632348
,,84.31578947,25.15829624
,,91.34210526,23.071239
,,98.36842105,21.83929272
,,105.3947368,18.83432537
,,112.4210526,17.36839109
,,119.4473684,16.35617774
,,126.4736842,14.42788124
,,133.5,10.73837622
29,42,0,100.6799964
,,3.063157895,88.61035314
,,6.126315789,79.83265236
,,9.189473684,72.16480123
,,12.25263158,65.15179478
,,15.31578947,59.39864475
,,18.37894737,52.28189137
,,21.44210526,45.97621078
,,24.50526316,44.02497743
,,27.56842105,37.71016563
,,30.63157895,34.77374296
,,33.69473684,29.711312
,,36.75789474,26.29286204
,,39.82105263,24.09216125
,,42.88421053,22.2190238
,,45.94736842,18.45890022
,,49.01052632,18.19413991
,,52.07368421,15.91815299
,,55.13684211,12.78798956
,,58.2,13.39980653
29,43,0,101.5646955
,,1.046842105,89.4506308
,,2.093684211,80.01948687
,,3.140526316,71.10103489
,,4.187368421,65.20509284
,,5.234210526,57.97427338
,,6.281052632,51.35602959
,,7.327894737,48.76339049
,,8.374736842,43.06646023
,,9.421578947,37.15419205
,,10.46842105,32.15895231
,,11.51526316,29.91522321
,,12.56210526,27.21538921
,,13.60894737,24.06817947
,,14.65578947,22.53424865
,,15.70263158,18.08695833
,,16.74947368,17.67752946
,,17.79631579,16.20754317
,,18.84315789,13.97807352
,,19.89,10.94352913
29,44,0,101.2281902
,,0.663157895,89.44114511
,,1.326315789,80.41228741
,,1.989473684,70.46164688
,,2.652631579,65.69237307
,,3.315789474,59.54801243
,,3.978947368,53.02046567
,,4.642105263,46.65836863
,,5.305263158,44.64468966
,,5.968421053,37.52843819
,,6.631578947,33.09815205
,,7.294736842,29.20893238
,,7.957894737,25.26659951
,,8.621052632,24.90719193
,,9.284210526,21.77158555
,,9.947368421,18.92973888
,,10.61052632,18.09413867
,,11.27368421,14.64816237
,,11.93684211,16.98688072
,,12.6,13.81170397
29,45,0,100.7174216
,,0.257368421,90.48185261
,,0.514736842,79.14815751
,,0.772105263,72.63747844
,,1.029473684,64.12337246
,,1.286842105,58.28314841
,,1.544210526,52.4665747
,,1.801578947,47.03678028
,,2.058947368,41.51795382
,,2.316315789,37.49018833
,,2.573684211,33.45445403
,,2.831052632,30.03646139
,,3.088421053,26.50242327
,,3.345789474,22.5739083
,,3.603157895,21.67049845
,,3.860526316,20.23885761
,,4.117894737,18.690997
,,4.375263158,15.87584213
,,4.632631579,13.77905586
,,4.89,12.91092926
29,46,0,98.44570107
,,0.193263158,89.51077625
,,0.386526316,79.91490693
,,0.579789474,71.79971752
,,0.773052632,62.8538934
,,0.966315789,55.82314901
,,1.159578947,51.65881735
,,1.352842105,45.71090272
,,1.546105263,42.89425575
,,1.739368421,37.79510996
,,1.932631579,35.33913866
,,2.125894737,28.96745886
,,2.319157895,27.7049408
,,2.512421053,23.81205465
,,2.705684211,21.18355543
,,2.898947368,18.75246242
